time,seconds_elapsed,z,y,x
1717005648954292200,0.084292236328125,6.208064079284668,2.034472703933716,-2.8752381801605225
1717005648964302000,0.094302001953125,5.4624433517456055,0.8488454818725586,-1.8735582828521729
1717005648974311700,0.104311767578125,2.985875129699707,0.1957855224609375,-0.8149075508117676
1717005648984290800,0.114290771484375,-1.4540386199951172,-0.6233301162719727,0.8551075458526611
1717005648994300700,0.12430078125,-3.439629077911377,0.8922476768493652,-0.6280627250671387
1717005649004310500,0.134310546875,-7.539431571960449,6.921579360961914,-3.9202089309692383
1717005649014289700,0.14428955078125,-6.230397701263428,3.915210723876953,-1.1440937519073486
1717005649024299500,0.154299560546875,-7.913613319396973,3.7587783336639404,-1.5741827487945557
1717005649034309400,0.164309326171875,-6.7443695068359375,4.387300968170166,-2.0608246326446533
1717005649044288500,0.17428857421875,-5.540034294128418,4.7182936668396,-4.011322975158691
1717005649054298000,0.184298095703125,-2.931811809539795,4.1316375732421875,-4.398749351501465
1717005649064308000,0.194307861328125,-0.34759044647216797,3.610348701477051,-3.802725076675415
1717005649074287000,0.204287109375,2.7698421478271484,3.168184280395508,-2.598867416381836
1717005649084297000,0.214296875,4.701473236083984,2.3472251892089844,-1.1153676509857178
1717005649094306800,0.224306884765625,4.919870376586914,1.6824772357940674,0.30132436752319336
1717005649104286000,0.234285888671875,3.3523244857788086,0.9586977958679199,2.7955162525177
1717005649114295800,0.2442958984375,1.105978012084961,0.5017471313476562,4.733591079711914
1717005649124305700,0.2543056640625,-0.7769403457641602,0.13822054862976074,4.931605815887451
1717005649134284800,0.264284912109375,-2.257622241973877,0.04350638389587402,4.653664588928223
1717005649144294700,0.274294677734375,-2.9482827186584473,-0.12212204933166504,4.639515399932861
1717005649154304300,0.28430419921875,-2.778419017791748,-0.9362847805023193,4.7221808433532715
1717005649164283600,0.29428369140625,-2.304243564605713,-2.1167116165161133,4.143734931945801
1717005649174293200,0.304293212890625,-0.0066280364990234375,-2.47523832321167,3.4499526023864746
1717005649184303000,0.31430322265625,2.389035224914551,-1.99363112449646,3.6949169635772705
1717005649194282500,0.324282470703125,3.997073173522949,-1.763911247253418,4.48811149597168
1717005649204292000,0.3342919921875,5.300634384155273,-1.6460309028625488,5.2712836265563965
1717005649214302000,0.344302001953125,7.101649284362793,-1.5558748245239258,6.166467666625977
1717005649224311800,0.354311767578125,8.660833358764648,-1.3577611446380615,7.194308280944824
1717005649234291000,0.364291015625,9.745739936828613,-1.5787131786346436,8.599112510681152
1717005649244300800,0.37430078125,9.636728286743164,-2.2640421390533447,9.465119361877441
1717005649254310400,0.384310302734375,8.730415344238281,-2.7425503730773926,9.240022659301758
1717005649264289800,0.394289794921875,7.532683372497559,-2.6291489601135254,8.221824645996094
1717005649274299600,0.404299560546875,5.318709373474121,-2.022848606109619,7.2901997566223145
1717005649284309200,0.414309326171875,2.7346086502075195,-1.1155781745910645,6.584586143493652
1717005649294288400,0.424288330078125,0.9089670181274414,-0.11143970489501953,6.154697418212891
1717005649304298200,0.43429833984375,0.07905101776123047,0.5966296195983887,6.15617561340332
1717005649314308000,0.44430810546875,-0.31553173065185547,0.6642615795135498,6.932642936706543
1717005649324287200,0.454287353515625,0.3242340087890625,1.1153197288513184,6.672223091125488
1717005649334297000,0.464297119140625,1.7046937942504883,1.6027228832244873,5.810319900512695
1717005649344307000,0.474306884765625,3.6356449127197266,2.152696132659912,4.318118095397949
1717005649354286000,0.4842861328125,5.211637496948242,2.391813278198242,3.6696605682373047
1717005649364295700,0.494295654296875,6.3097734451293945,1.9817776679992676,3.8791348934173584
1717005649374305500,0.504305419921875,7.312294960021973,1.440600872039795,4.513795852661133
1717005649384284700,0.51428466796875,7.684877395629883,1.3690602779388428,5.1142659187316895
1717005649394294500,0.52429443359375,7.169018745422363,1.7815220355987549,4.8322978019714355
1717005649404304400,0.534304443359375,5.916667938232422,2.5178730487823486,3.624126434326172
1717005649414283500,0.544283447265625,5.004716873168945,3.4029746055603027,2.008431911468506
1717005649424293400,0.55429345703125,4.225908279418945,3.8925468921661377,0.7634057998657227
1717005649434303200,0.56430322265625,3.6871232986450195,3.701483726501465,0.2863529920578003
1717005649444282600,0.57428271484375,3.450106620788574,3.1062374114990234,0.6057868599891663
1717005649454292200,0.584292236328125,3.136050224304199,2.753425121307373,1.361074686050415
1717005649464302000,0.594302001953125,2.782989501953125,2.659580707550049,2.4597105979919434
1717005649474311700,0.604311767578125,2.512186050415039,2.6588985919952393,3.348670482635498
1717005649484290800,0.614290771484375,1.8264427185058594,2.551668405532837,3.7304940223693848
1717005649494300700,0.62430078125,1.7694902420043945,2.4544031620025635,3.851977825164795
1717005649504310500,0.634310546875,1.7225160598754883,2.2990825176239014,3.43107271194458
1717005649514289700,0.64428955078125,1.2262048721313477,2.2752654552459717,2.4487266540527344
1717005649524299500,0.654299560546875,0.7334985733032227,2.3273141384124756,1.5413763523101807
1717005649534309400,0.664309326171875,0.3287696838378906,2.3239338397979736,0.8320614099502563
1717005649544288500,0.67428857421875,0.08960628509521484,2.304788589477539,0.5832540988922119
1717005649554298000,0.684298095703125,0.35520458221435547,2.2286758422851562,0.5616395473480225
1717005649564308000,0.694307861328125,0.6950626373291016,2.119908332824707,0.5207334160804749
1717005649574287000,0.704287109375,1.071974754333496,2.057887554168701,0.7567458152770996
1717005649584297000,0.714296875,1.4345855712890625,2.0659799575805664,1.572464942932129
1717005649594306800,0.724306884765625,1.0111703872680664,2.1531503200531006,2.756945848464966
1717005649604286000,0.734285888671875,0.8587017059326172,2.074834108352661,4.31276798248291
