time,seconds_elapsed,z,y,x
1717005648943806000,0.073805908203125,-0.7580837607383728,-0.40256020426750183,0.4746423065662384
1717005648954381300,0.08438134765625,-0.7580837607383728,-0.40256020426750183,0.4746423065662384
1717005648964375600,0.09437548828125,-0.7580837607383728,-0.40256020426750183,0.4746423065662384
1717005648974401000,0.104401123046875,-0.7580837607383728,-0.40256020426750183,0.4746423065662384
1717005648984364800,0.11436474609375,1.5931365489959717,-4.57293701171875,2.490497589111328
1717005648994392000,0.12439208984375,1.5326608419418335,-3.5637879371643066,2.950479030609131
1717005649004384300,0.13438427734375,1.166752576828003,-3.48071026802063,2.618168354034424
1717005649014379000,0.14437890625,0.5937610268592834,-1.9364428520202637,1.0891727209091187
1717005649024373000,0.154373046875,0.24923302233219147,-0.7507534027099609,0.40683624148368835
1717005649034403600,0.164403564453125,0.2987131178379059,0.4043927788734436,-0.00855211354792118
1717005649044362200,0.1743623046875,0.4447098970413208,0.6817256212234497,-0.5088507533073425
1717005649054395000,0.184394775390625,0.769079327583313,0.39217549562454224,-0.9877691268920898
1717005649064381700,0.194381591796875,1.13926362991333,0.039095375686883926,-1.1197160482406616
1717005649074381800,0.2043818359375,1.436144232749939,-0.12889257073402405,-0.9676105380058289
1717005649084370700,0.21437060546875,1.6389514207839966,-0.18875735998153687,-0.5564982295036316
1717005649094402000,0.224402099609375,1.7519614696502686,-0.4056145250797272,0.012217304669320583
1717005649104359700,0.234359619140625,1.786780834197998,-0.8533787727355957,0.5852088928222656
1717005649114390300,0.244390380859375,1.700037956237793,-0.93095862865448,1.0286970138549805
1717005649124379400,0.25437939453125,1.4966198205947876,-0.9138544201850891,1.2082914113998413
1717005649134379500,0.264379638671875,1.2932016849517822,-0.7605272531509399,1.1270463466644287
1717005649144367400,0.274367431640625,1.1410962343215942,-0.3701843321323395,0.8185594081878662
1717005649154398700,0.284398681640625,1.0757336616516113,0.17837265133857727,0.34574973583221436
1717005649164356900,0.29435693359375,1.2131783962249756,1.359175205230713,-0.45265114307403564
1717005649174387200,0.30438720703125,1.4147639274597168,1.958433985710144,-0.9902125597000122
1717005649184376300,0.314376220703125,1.5387696027755737,2.0586159229278564,-1.3585642576217651
1717005649194376400,0.32437646484375,1.5259413719177246,1.8625280857086182,-1.4880677461624146
1717005649204365300,0.334365234375,1.4062118530273438,1.4599679708480835,-1.4306464195251465
1717005649214395600,0.344395751953125,1.2113457918167114,0.8295549750328064,-1.2516628503799438
1717005649224385000,0.354385009765625,0.9450085163116455,0.021991148591041565,-0.9443976879119873
1717005649234385000,0.364385009765625,0.6108652353286743,-0.7061602473258972,-0.5094616413116455
1717005649244374300,0.374374267578125,0.22113321721553802,-1.2528846263885498,-0.025045474991202354
1717005649254404600,0.384404541015625,-0.14477506279945374,-1.5809192657470703,0.39217549562454224
1717005649264363300,0.39436328125,-0.3689626157283783,-1.595579981803894,0.7055493593215942
1717005649274393600,0.4043935546875,-0.40622538328170776,-1.3005321025848389,0.8704829812049866
1717005649284382700,0.4143828125,-0.34697145223617554,-0.7733554244041443,0.7959573864936829
1717005649294382800,0.4243828125,-0.2840523421764374,-0.2632829248905182,0.5082398653030396
1717005649304371700,0.434371826171875,-0.2590068578720093,0.059864792972803116,0.1160643994808197
